# Exportado el: 2025-06-02 08:17:14
carId;carVal;valId;valVal
26356;PESO;1693392;PESO: 2.09 kg
26356;PESO;1693393;PESO: 2.60 kg
26356;PESO;1693394;PESO: 3.45 Kg
26356;PESO;1693395;PESO: 1.64 kg
26356;PESO;1693396;PESO: 2.50 kg
26356;PESO;1693397;PESO: 2.22 kg
26356;PESO;1693398;PESO: 2.16 kg
26356;PESO;1693399;PESO: 3.20 kg
26356;PESO;1693400;PESO: 1.77 kg
26356;PESO;1693401;PESO: 1.48 kg
26356;PESO;1693402;PESO: 1.70 kg
26356;PESO;1693403;PESO: 2.45 kg
26356;PESO;1693404;PESO: 2.14 kg
26356;PESO;1693405;PESO: 2.90 kg
26356;PESO;1693406;PESO: 3.40 Kg
26356;PESO;1693407;PESO: 3.17 kg
26356;PESO;1693408;PESO: 2.03 kg
26356;PESO;1693409;PESO: 1.97 kg
26356;PESO;1693410;PESO: 1.41 kg
26356;PESO;1693411;PESO: 1.67 kg
26356;PESO;1693412;PESO: 2.76 kg
26356;PESO;3398325;PESO: 1.61 kg
26356;PESO;1925062;PESO: 1.40 kg
26356;PESO;1925072;PESO: 1.45 kg
26356;PESO;1925067;PESO: 1.76 kg
26356;PESO;1925079;PESO: 1.96 kg
26356;PESO;1728241;PESO: 1.44 kg
26356;PESO;2746983;PESO: 2.12 kg
26356;PESO;2746984;PESO: 2.04 kg
26356;PESO;2534468;PESO: 2.20 Kg
26356;PESO;1729947;PESO: 1.78 Kg
26356;PESO;3970841;PESO: 1.43 kg
26356;PESO;3970842;PESO: 1.56 KG
26356;PESO;3970844;PESO: 1.72 KG
26356;PESO;3970843;PESO: 1.74 KG
26356;PESO;2530163;PESO: 2.21 kg
26356;PESO;2769441;PESO: 1.42 kg
26356;PESO;1725806;PESO: 1.59 kg
26356;PESO;3129335;PESO: 1.82 Kg
26356;PESO;2553760;PESO: 1.73 kg
26356;PESO;3378900;PESO: 1.93 kg
26357;UNIDAD_OPTICA;1693413;UNIDAD OPTICA: NO
26357;UNIDAD_OPTICA;1693414;UNIDAD OPTICA: SI
26358;CAMARA_WEB;1693415;CAMARA WEB: SI
26358;CAMARA_WEB;1693416;CAMARA WEB: NO
26359;SUITE_OFIMATICA;1693417;SUITE OFIMATICA: LIBREOFFICE 7.1
26359;SUITE_OFIMATICA;1693418;SUITE OFIMATICA: LIBREOFFICE 7.0
26359;SUITE_OFIMATICA;1693419;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2021
26359;SUITE_OFIMATICA;1693420;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2021
26359;SUITE_OFIMATICA;1693421;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2016
26359;SUITE_OFIMATICA;1693422;SUITE OFIMATICA: NO
26359;SUITE_OFIMATICA;1693423;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2019
26359;SUITE_OFIMATICA;1693424;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE PROFESSIONAL 2019
26359;SUITE_OFIMATICA;1693425;SUITE OFIMATICA: LIBREOFFICE 6.0
26359;SUITE_OFIMATICA;1693426;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2016
26359;SUITE_OFIMATICA;2906896;SUITE OFIMATICA PRE-INSTALADA: MICROSOFT OFFICE HOME & BUSINESS 2024
26359;SUITE_OFIMATICA;3325838;SUITE OFIMATICA: LIBREOFFICE 24.8
26360;GARANTIA_DE_FABRICA;1693427;G. F: 24 MESES ON-SITE
26360;GARANTIA_DE_FABRICA;1693428;G. F: 36 MESES CARRY-IN
26360;GARANTIA_DE_FABRICA;1693429;G. F: 36 MESES ON-SITE
26360;GARANTIA_DE_FABRICA;1693430;G. F: 12 MESES CARRY-IN
26360;GARANTIA_DE_FABRICA;1693431;G. F: 12 MESES ON-SITE
26360;GARANTIA_DE_FABRICA;1693432;G. F: 48 MESES ON-SITE
26360;GARANTIA_DE_FABRICA;1693433;G. F: 60 MESES ON-SITE
26361;UNIDAD;1693434;UNIDAD
26362;MARCA;1693435;Q T-GLICH
26362;MARCA;1693436;NEW KRAL
26362;MARCA;1693437;HAO TECH
26362;MARCA;1693438;RHINOBOX
26362;MARCA;1693439;SILVER VOLT
26362;MARCA;1693440;GIGABYTE
26362;MARCA;1693441;DYNABOOK
26362;MARCA;1693442;VASTEC
26362;MARCA;1693443;HUAWEI
26362;MARCA;1693444;M4X
26362;MARCA;1693445;MAXTIC
26362;MARCA;1693446;HP
26362;MARCA;1693447;LENOVO
26362;MARCA;1693448;ADVANCE
26362;MARCA;1693449;MSI
26362;MARCA;1693450;PANASONIC
26362;MARCA;1693451;HIPPOBOX
26362;MARCA;1693452;FUJITSU
26362;MARCA;1693453;DELL
26362;MARCA;1693454;KENYA
26362;MARCA;1693455;HANDEEL
26362;MARCA;1693456;INSOMED
26362;MARCA;3916492;MEGA CHAMBI
26362;MARCA;2149554;PERBOX
26362;MARCA;1729988;QUAMTU
26362;MARCA;1730137;HAITECH
26362;MARCA;2501128;QOSOFT
26362;MARCA;1937440;ARTEC
26362;MARCA;3755291;H HANERT
26362;MARCA;1754458;SIKER
26362;MARCA;1835926;ALLWIYA
26362;MARCA;1714666;MADI-TEK
26362;MARCA;2611067;WORLDLIFE
26362;MARCA;2022942;JFA TECHNOLOGY
26362;MARCA;2023558;ASUS
26363;MODELO;+null+;++null++
26364;NRO_PARTE;+null+;++null++
26430;EMPAQUE_DE_FABRICA;1695293;EN: CAJA
51112;SISTEMA_DE_MANEJO_RAEE;3716363;SIST. MANEJO RAEE: INDIVIDUAL
51112;SISTEMA_DE_MANEJO_RAEE;3716361;SIST. MANEJO RAEE: COLECTIVO
26365;CERTIFICACION;1695294;MIL-STD 810H
26365;CERTIFICACION;1695295;TCO 8.0
26365;CERTIFICACION;1695296;IP65
26365;CERTIFICACION;1695297;IP55
26365;CERTIFICACION;1695298;MIL-STD-461F
26365;CERTIFICACION;1695299;MIL-STD 810G
26365;CERTIFICACION;1695300;ISO 14001
26365;CERTIFICACION;1695301;ISV
26365;CERTIFICACION;1695302;cCSAus
26365;CERTIFICACION;1695303;CE O UE
26365;CERTIFICACION;1695304;ENERGY STAR
26365;CERTIFICACION;1695305;EPEAT
26365;CERTIFICACION;1695306;FCC - EE. UU.
26365;CERTIFICACION;1695307;ISO 9001
26365;CERTIFICACION;1695308;RoHS
26365;CERTIFICACION;1695309;TUV/S S-Mark (Japan)
26365;CERTIFICACION;1695310;UL
26365;CERTIFICACION;1728243;TCO 9.0
26365;CERTIFICACION;2564631;NVIDIA RTX Studio
